gene_id	gene_name	vtype	group	chrom	start	end	arm	cytoband	biotype	n_samples	vtypes
ENSG00000279502	ENSG00000279502	SNV	GroupA	10	72756398	72757016	q	10q4	TEC	1	SNV
ENSG00000279588	ENSG00000279588	SNV	GroupA	15	100782417	100786189	q	15q9	TEC	1	SNV
ENSG00000279591	ENSG00000279591	SNV	GroupA	16	73015047	73016016	q	16q4	TEC	1	SNV
ENSG00000279619	ENSG00000279619	SNV	GroupA	19	35137645	35139580	q	19q1	TEC	1	SNV
ENSG00000279633	ENSG00000279633	SNV	GroupA	14	61801713	61803634	q	14q5	TEC	1	SNV
ENSG00000279660	ENSG00000279660	SNV	GroupA	17	15260513	15261841	p	17p1	TEC	1	SNV
ENSG00000279663	ENSG00000279663	SNV	GroupA	2	16541690	16545695	p	2p8	TEC	1	SNV
ENSG00000279679	ENSG00000279679	SNV	GroupA	5	143375628	143375883	q	5q10	TEC	1	SNV
ENSG00000279681	ENSG00000279681	SNV	GroupA	16	81617038	81617543	q	16q5	TEC	1	SNV
ENSG00000279684	ENSG00000279684	SNV	GroupA	11	93286629	93288903	q	11q4	TEC	1	SNV
ENSG00000279686	ENSG00000279686	SNV	GroupA	5	139442316	139462707	q	5q10	protein_coding	1	SNV
ENSG00000279691	ENSG00000279691	SNV	GroupA	5	133052769	133052971	q	5q9	TEC	1	SNV
ENSG00000279698	ENSG00000279698	SNV	GroupA	5	9498401	9498775	p	5p4	TEC	1	SNV
ENSG00000279735	ENSG00000279735	SNV	GroupA	15	25091960	25092377	q	15q1	TEC	1	SNV
ENSG00000279739	ENSG00000279739	SNV	GroupA	5	168128856	168130422	q	5q12	TEC	1	SNV
ENSG00000279819	ENSG00000279819	SNV	GroupA	10	22693953	22694639	p	10p2	TEC	1	SNV
ENSG00000279858	ENSG00000279858	SNV	GroupA	8	19375128	19375622	p	8p3	TEC	1	SNV
ENSG00000279875	ENSG00000279875	SNV	GroupA	12	48189349	48191207	q	12q2	TEC	1	SNV
ENSG00000279878	ENSG00000279878	SNV	GroupA	11	61525708	61526602	q	11q1	TEC	1	SNV
ENSG00000279883	ENSG00000279883	SNV	GroupA	5	55484403	55485086	q	5q1	TEC	1	SNV
ENSG00000279886	ENSG00000279886	SNV	GroupA	17	78250346	78250932	q	17q6	TEC	1	SNV
ENSG00000279912	ENSG00000279912	SNV	GroupA	15	32182551	32186475	q	15q2	TEC	1	SNV
ENSG00000279913	ENSG00000279913	SNV	GroupA	4	99844138	99844696	q	4q5	TEC	1	SNV
ENSG00000279918	ENSG00000279918	SNV	GroupA	4	19098199	19098740	p	4p4	TEC	1	SNV
ENSG00000279936	ENSG00000279936	SNV	GroupA	19	37401404	37403846	q	19q2	TEC	1	SNV
ENSG00000279942	ENSG00000279942	SNV	GroupA	6	37567716	37571460	p	6p3	TEC	1	SNV
ENSG00000279960	ENSG00000279960	SNV	GroupA	6	132891924	132893819	q	6q8	TEC	1	SNV
ENSG00000279971	ENSG00000279971	SNV	GroupA	19	34645380	34646838	q	19q1	TEC	1	INDEL
ENSG00000280000	ENSG00000280000	SNV	GroupA	16	6037210	6038977	p	16p4	TEC	1	SNV
ENSG00000280009	ENSG00000280009	SNV	GroupA	5	86305233	86306149	q	5q4	TEC	1	SNV
ENSG00000280083	ENSG00000280083	SNV	GroupA	2	191154118	191156070	q	2q10	TEC	1	SNV
ENSG00000280092	ENSG00000280092	SNV	GroupA	16	73005601	73006141	q	16q4	TEC	1	SNV
ENSG00000280098	ENSG00000280098	SNV	GroupA	18	52409042	52409257	q	18q4	TEC	1	SNV
ENSG00000280108	ENSG00000280108	SNV	GroupA	21	13305152	13314944	q	21q1	lncRNA	1	SNV
ENSG00000280135	ENSG00000280135	SNV	GroupA	6	107697299	107700218	q	6q5	TEC	1	INDEL,SNV
ENSG00000280162	ENSG00000280162	SNV	GroupA	20	1320710	1324367	p	20p3	TEC	1	SNV
ENSG00000280168	ENSG00000280168	SNV	GroupA	17	12973033	12973834	p	17p2	TEC	1	SNV
ENSG00000280171	ENSG00000280171	SNV	GroupA	19	20674923	20696533	p	19p1	unprocessed_pseudogene	1	INDEL,SNV
ENSG00000280181	ENSG00000280181	SNV	GroupA	12	64709458	64710513	q	12q3	TEC	1	SNV
ENSG00000280207	ENSG00000280207	SNV	GroupA	5	177967004	177967457	q	5q13	lncRNA	1	SNV
ENSG00000280219	ENSG00000280219	SNV	GroupA	4	147487971	147496062	q	4q10	TEC	1	SNV
ENSG00000280223	ENSG00000280223	SNV	GroupA	X	126004446	126006118	q	Xq7	TEC	1	SNV
ENSG00000280227	ENSG00000280227	SNV	GroupA	16	53227146	53227694	q	16q2	TEC	1	SNV
ENSG00000280228	ENSG00000280228	SNV	GroupA	2	112840328	112844195	q	2q2	TEC	1	SNV
ENSG00000280249	ENSG00000280249	SNV	GroupA	X	134799782	134799945	q	Xq8	pseudogene	1	SNV
ENSG00000280282	ENSG00000280282	SNV	GroupA	19	19255638	19256141	p	19p1	TEC	1	SNV
ENSG00000280285	ENSG00000280285	SNV	GroupA	4	56662469	56665694	q	4q1	TEC	1	SNV
ENSG00000280339	ENSG00000280339	SNV	GroupA	11	86908990	86912238	q	11q4	TEC	1	SNV
ENSG00000280376	ENSG00000280376	SNV	GroupA	16	46673443	46673927	q	16q1	TEC	1	SNV
ENSG00000280381	ENSG00000280381	SNV	GroupA	12	123087256	123092821	q	12q9	TEC	1	SNV
ENSG00000280392	ENSG00000280392	SNV	GroupA	16	53991012	53994454	q	16q2	TEC	1	SNV
ENSG00000280401	ENSG00000280401	SNV	GroupA	10	70434829	70436556	q	10q4	TEC	1	SNV
ENSG00000280405	ENSG00000280405	SNV	GroupA	12	130144954	130145691	q	12q10	TEC	1	SNV
ENSG00000280408	ENSG00000280408	SNV	GroupA	17	1352070	1352255	p	17p3	TEC	1	SNV
ENSG00000280415	ENSG00000280415	SNV	GroupA	12	125858862	125861119	q	12q10	TEC	1	SNV
ENSG00000280419	ENSG00000280419	SNV	GroupA	16	87296949	87297633	q	16q6	TEC	1	SNV
ENSG00000280440	ENSG00000280440	SNV	GroupA	7	90345873	90346218	q	7q4	TEC	1	SNV
ENSG00000280449	ENSG00000280449	SNV	GroupA	5	10168783	10169006	p	5p4	TEC	1	SNV
ENSG00000280485	ENSG00000280485	SNV	GroupA	10	93772681	93788605	q	10q6	lncRNA	1	INDEL,SNV
ENSG00000280571	ENSG00000280571	SNV	GroupA	3	42705756	42804518	p	3p5	protein_coding	1	SNV
ENSG00000280660	ENSG00000280660	SNV	GroupA	10	93762453	93771991	q	10q6	lncRNA	1	SNV
ENSG00000280881	ENSG00000280881	SNV	GroupA	15	21328380	21343881	q	15q1	lncRNA	1	SNV
ENSG00000281120	ENSG00000281120	SNV	GroupA	7	79139829	79177210	q	7q2	lncRNA	1	SNV
ENSG00000281269	ENSG00000281269	SNV	GroupA	15	43109928	43110018	q	15q3	pseudogene	1	SNV
ENSG00000281386	ENSG00000281386	SNV	GroupA	11	129591493	129612110	q	11q8	lncRNA	1	SNV
ENSG00000281420	ENSG00000281420	SNV	GroupA	21	43748365	43748468	q	21q4	pseudogene	1	SNV
ENSG00000281460	ENSG00000281460	SNV	GroupA	20	48476999	48477553	q	20q3	lncRNA	1	SNV
ENSG00000281961	ENSG00000281961	SNV	GroupA	8	1377867	1380307	p	8p5	lncRNA	1	SNV
ENSG00000282097	ENSG00000282097	SNV	GroupA	1	234709383	234720220	q	1q12	lncRNA	1	SNV
ENSG00000282381	ENSG00000282381	SNV	GroupA	7	65269359	65317938	q	7q1	lncRNA	1	SNV
ENSG00000282413	ENSG00000282413	SNV	GroupA	10	119818866	119819133	q	10q9	processed_pseudogene	1	SNV
ENSG00000282542	ENSG00000282542	SNV	GroupA	19	68403	69178	p	19p3	TEC	1	SNV
ENSG00000282882	ENSG00000282882	SNV	GroupA	17	9764186	9805100	p	17p2	lncRNA	1	SNV
ENSG00000282964	ENSG00000282964	SNV	GroupA	12	102953289	102953835	q	12q7	lncRNA	1	SNV
ENSG00000283057	ENSG00000283057	SNV	GroupA	16	71777603	71777834	q	16q4	processed_pseudogene	1	SNV
ENSG00000283148	ENSG00000283148	SNV	GroupA	3	58174478	58178374	p	3p4	lncRNA	1	SNV
ENSG00000283156	ENSG00000283156	SNV	GroupA	4	56410516	56431548	q	4q1	transcribed_unprocessed_pseudogene	1	SNV
ENSG00000283164	ENSG00000283164	SNV	GroupA	2	230924567	230929919	q	2q14	lncRNA	1	SNV
ENSG00000283175	ENSG00000283175	SNV	GroupA	3	187291272	187297933	q	3q10	lncRNA	1	SNV
ENSG00000283269	ENSG00000283269	SNV	GroupA	19	28683071	28724989	q	19q1	transcribed_unprocessed_pseudogene	1	SNV
ENSG00000283338	ENSG00000283338	SNV	GroupA	11	47323983	47324181	p	11p1	unprocessed_pseudogene	1	SNV
ENSG00000283417	ENSG00000283417	SNV	GroupA	17	33791838	33816761	q	17q1	lncRNA	1	SNV
ENSG00000283446	ENSG00000283446	SNV	GroupA	X	85143427	85156444	q	Xq3	unprocessed_pseudogene	1	SNV
ENSG00000283573	ENSG00000283573	SNV	GroupA	6	43803193	43842625	p	6p2	lncRNA	1	SNV
ENSG00000283579	ENSG00000283579	SNV	GroupA	13	26965967	26991996	q	13q1	lncRNA	1	SNV
ENSG00000283583	ENSG00000283583	SNV	GroupA	22	18980695	18981325	q	22q1	unprocessed_pseudogene	1	SNV
ENSG00000283638	ENSG00000283638	SNV	GroupA	X	134168911	134174089	q	Xq8	lncRNA	1	SNV
ENSG00000283659	ENSG00000283659	SNV	GroupA	2	89666033	89683204	p	2p1	unprocessed_pseudogene	1	SNV
ENSG00000283663	ENSG00000283663	SNV	GroupA	19	49055793	49065076	q	19q3	protein_coding	1	SNV
ENSG00000283686	ENSG00000283686	SNV	GroupA	8	142797624	142806142	q	8q10	unprocessed_pseudogene	1	SNV
ENSG00000283704	ENSG00000283704	SNV	GroupA	11	119018944	119019012	q	11q7	miRNA	1	SNV
ENSG00000283743	ENSG00000283743	SNV	GroupA	X	47575128	47628742	p	Xp2	lncRNA	1	SNV
ENSG00000283757	ENSG00000283757	SNV	GroupA	20	46455033	46496731	q	20q2	lncRNA	1	SNV
ENSG00000284071	ENSG00000284071	SNV	GroupA	Y	24196518	24206132	q	Yq2	unprocessed_pseudogene	1	SNV
ENSG00000284188	ENSG00000284188	SNV	GroupA	1	244729701	244731015	q	1q13	protein_coding	1	SNV
ENSG00000284376	ENSG00000284376	SNV	GroupA	1	211108445	211207138	q	1q9	lncRNA	1	SNV
ENSG00000284601	ENSG00000284601	SNV	GroupA	1	54974900	54980464	p	1p7	lncRNA	1	SNV
ENSG00000284607	ENSG00000284607	SNV	GroupA	6	26569324	26574698	p	6p4	lncRNA	1	SNV
ENSG00000284648	ENSG00000284648	SNV	GroupA	4	9532429	9532647	p	4p5	unprocessed_pseudogene	1	SNV
ENSG00000284654	ENSG00000284654	SNV	GroupA	22	21661476	21661593	q	22q1	unitary_pseudogene	1	SNV
ENSG00000284675	ENSG00000284675	SNV	GroupA	16	73123296	73137580	q	16q4	lncRNA	1	SNV
ENSG00000284686	ENSG00000284686	SNV	GroupA	1	56173433	56524495	p	1p7	protein_coding	1	SNV
ENSG00000284698	ENSG00000284698	SNV	GroupA	8	7686423	7686643	p	8p4	unprocessed_pseudogene	1	SNV
ENSG00000284700	ENSG00000284700	SNV	GroupA	1	50423609	50425316	p	1p8	lncRNA	1	SNV
ENSG00000284703	ENSG00000284703	SNV	GroupA	1	4012921	4019508	p	1p12	lncRNA	1	SNV
ENSG00000284708	ENSG00000284708	SNV	GroupA	1	11623558	11643416	p	1p12	lncRNA	1	SNV
ENSG00000284721	ENSG00000284721	SNV	GroupA	1	33194788	33200353	p	1p10	lncRNA	1	SNV
ENSG00000284734	ENSG00000284734	SNV	GroupA	1	89198714	89207040	p	1p4	lncRNA	1	SNV
ENSG00000284744	ENSG00000284744	SNV	GroupA	1	6767954	6770038	p	1p12	lncRNA	1	SNV
ENSG00000284773	ENSG00000284773	SNV	GroupA	1	34974356	34985313	p	1p9	protein_coding	1	SNV
ENSG00000284800	ENSG00000284800	SNV	GroupA	X	102360395	102471812	q	Xq5	protein_coding	1	SNV
ENSG00000284808	ENSG00000284808	SNV	GroupA	1	61481087	61533271	p	1p7	lncRNA	1	SNV
ENSG00000284837	ENSG00000284837	SNV	GroupA	17	5772234	5930696	p	17p2	lncRNA	1	SNV
ENSG00000284839	ENSG00000284839	SNV	GroupA	7	32427901	32431804	p	7p3	lncRNA	1	SNV
ENSG00000284858	ENSG00000284858	SNV	GroupA	8	25276945	25277476	p	8p2	processed_pseudogene	1	SNV
ENSG00000284951	ENSG00000284951	SNV	GroupA	10	26379034	26387374	p	10p2	unitary_pseudogene	1	SNV
ENSG00000285040	ENSG00000285040	SNV	GroupA	16	85963328	85985386	q	16q5	lncRNA	1	SNV
ENSG00000285102	ENSG00000285102	SNV	GroupA	12	52275821	52277736	q	12q2	transcribed_unprocessed_pseudogene	1	SNV
ENSG00000285108	ENSG00000285108	SNV	GroupA	8	129685401	129723023	q	8q9	lncRNA	1	INDEL,SNV
ENSG00000285191	ENSG00000285191	SNV	GroupA	12	84147304	84154338	q	12q5	lncRNA	1	SNV
ENSG00000285303	ENSG00000285303	SNV	GroupA	16	20720994	20722281	p	16p2	transcribed_unprocessed_pseudogene	1	SNV
ENSG00000285347	ENSG00000285347	SNV	GroupA	20	38260175	38293892	q	20q2	lncRNA	1	SNV
ENSG00000285374	ENSG00000285374	SNV	GroupA	1	84607099	84610697	p	1p4	lncRNA	1	SNV
ENSG00000285402	ENSG00000285402	SNV	GroupA	10	46375752	46537864	q	10q1	lncRNA	1	SNV
ENSG00000285409	ENSG00000285409	SNV	GroupA	1	79967733	80051404	p	1p5	lncRNA	1	SNV
ENSG00000285483	ENSG00000285483	SNV	GroupA	9	103999755	104000469	q	9q7	lncRNA	1	SNV
ENSG00000285520	ENSG00000285520	SNV	GroupA	10	12877459	12965275	p	10p3	lncRNA	1	SNV
ENSG00000285540	ENSG00000285540	SNV	GroupA	10	114109856	114118700	q	10q8	lncRNA	1	INDEL
ENSG00000285541	ENSG00000285541	SNV	GroupA	17	11197883	11242062	p	17p2	lncRNA	1	SNV
ENSG00000285549	ENSG00000285549	SNV	GroupA	5	165129307	165153014	q	5q12	lncRNA	1	SNV
ENSG00000285553	ENSG00000285553	SNV	GroupA	6	163115691	163137775	q	6q11	lncRNA	1	SNV
ENSG00000285559	ENSG00000285559	SNV	GroupA	17	34937306	34938604	q	17q1	lncRNA	1	SNV
ENSG00000285562	ENSG00000285562	SNV	GroupA	11	18142341	18145142	p	11p4	lncRNA	1	SNV
ENSG00000285564	ENSG00000285564	SNV	GroupA	6	163338363	163346744	q	6q11	lncRNA	1	SNV
ENSG00000285568	ENSG00000285568	SNV	GroupA	11	81015849	81040236	q	11q3	lncRNA	1	SNV
ENSG00000285590	ENSG00000285590	SNV	GroupA	5	163597352	163612516	q	5q12	lncRNA	1	SNV
ENSG00000285618	ENSG00000285618	SNV	GroupA	5	91132303	91142470	q	5q5	lncRNA	1	INDEL
ENSG00000285622	ENSG00000285622	SNV	GroupA	1	168695874	169103296	q	1q5	lncRNA	1	SNV
ENSG00000285640	ENSG00000285640	SNV	GroupA	11	134685044	134702004	q	11q9	lncRNA	1	SNV
ENSG00000285642	ENSG00000285642	SNV	GroupA	6	158000109	158000749	q	6q10	lncRNA	1	SNV
ENSG00000285647	ENSG00000285647	SNV	GroupA	6	31367057	31376088	p	6p3	lncRNA	1	SNV
ENSG00000285649	ENSG00000285649	SNV	GroupA	1	43968351	43974821	p	1p8	lncRNA	1	SNV
ENSG00000285654	ENSG00000285654	SNV	GroupA	3	16252123	16253130	p	3p8	lncRNA	1	SNV
ENSG00000285663	ENSG00000285663	SNV	GroupA	15	93177269	93179999	q	15q8	lncRNA	1	SNV
ENSG00000285664	ENSG00000285664	SNV	GroupA	14	52791756	52930185	q	14q4	lncRNA	1	SNV
ENSG00000285671	ENSG00000285671	SNV	GroupA	10	14372001	14377586	p	10p3	lncRNA	1	SNV
ENSG00000285698	ENSG00000285698	SNV	GroupA	1	115270767	115283763	p	1p1	lncRNA	1	SNV
ENSG00000285738	ENSG00000285738	SNV	GroupA	3	66794041	66796921	p	3p3	lncRNA	1	SNV
ENSG00000285743	ENSG00000285743	SNV	GroupA	10	6682513	6823789	p	10p4	lncRNA	1	SNV
ENSG00000285750	ENSG00000285750	SNV	GroupA	10	24816331	24822950	p	10p2	lncRNA	1	SNV
ENSG00000285751	ENSG00000285751	SNV	GroupA	11	39024631	39161638	p	11p2	lncRNA	1	SNV
ENSG00000285764	ENSG00000285764	SNV	GroupA	13	63738111	63751083	q	13q5	lncRNA	1	SNV
ENSG00000285772	ENSG00000285772	SNV	GroupA	7	92112159	92179511	q	7q4	protein_coding	1	SNV
ENSG00000285773	ENSG00000285773	SNV	GroupA	13	30388785	30404967	q	13q2	lncRNA	1	SNV
ENSG00000285789	ENSG00000285789	SNV	GroupA	13	103343660	103396450	q	13q9	lncRNA	1	SNV
ENSG00000285805	ENSG00000285805	SNV	GroupA	15	55588666	55589811	q	15q4	lncRNA	1	SNV
ENSG00000285809	ENSG00000285809	SNV	GroupA	5	117313085	117330149	q	5q7	lncRNA	1	SNV
ENSG00000285813	ENSG00000285813	SNV	GroupA	11	105995185	105999213	q	11q6	lncRNA	1	SNV
ENSG00000285855	ENSG00000285855	SNV	GroupA	22	48403462	48415571	q	22q4	lncRNA	1	SNV
ENSG00000285860	ENSG00000285860	SNV	GroupA	7	26226413	26254709	p	7p4	lncRNA	1	SNV
ENSG00000285880	ENSG00000285880	SNV	GroupA	8	37934340	37965953	p	8p1	protein_coding	1	SNV
ENSG00000285881	ENSG00000285881	SNV	GroupA	8	22188369	22192578	p	8p3	lncRNA	1	INDEL
ENSG00000285882	ENSG00000285882	SNV	GroupA	16	25787987	26042347	p	16p2	lncRNA	1	SNV
ENSG00000285890	ENSG00000285890	SNV	GroupA	8	25820975	25833464	p	8p2	lncRNA	1	SNV
ENSG00000285894	ENSG00000285894	SNV	GroupA	1	188013642	188144768	q	1q7	lncRNA	1	SNV
ENSG00000285915	ENSG00000285915	SNV	GroupA	18	75112137	75125565	q	18q6	lncRNA	1	SNV
ENSG00000285980	ENSG00000285980	SNV	GroupA	11	131542030	131581145	q	11q8	lncRNA	1	SNV
ENSG00000285991	ENSG00000285991	SNV	GroupA	6	149817937	149896011	q	6q10	protein_coding	1	SNV
ENSG00000285992	ENSG00000285992	SNV	GroupA	8	47129262	47132628	q	8q1	lncRNA	1	SNV
ENSG00000285998	ENSG00000285998	SNV	GroupA	4	57841721	57855271	q	4q1	lncRNA	1	SNV
ENSG00000286002	ENSG00000286002	SNV	GroupA	2	67677499	67680798	p	2p3	lncRNA	1	SNV
ENSG00000286007	ENSG00000286007	SNV	GroupA	17	7428861	7436278	p	17p2	protein_coding	1	SNV
ENSG00000286026	ENSG00000286026	SNV	GroupA	2	129990456	130028412	q	2q4	lncRNA	1	SNV
ENSG00000286041	ENSG00000286041	SNV	GroupA	19	32127334	32184504	q	19q1	lncRNA	1	SNV
ENSG00000286048	ENSG00000286048	SNV	GroupA	5	53024924	53035884	q	5q1	lncRNA	1	SNV
ENSG00000286055	ENSG00000286055	SNV	GroupA	4	144010237	144012598	q	4q10	lncRNA	1	SNV
ENSG00000286080	ENSG00000286080	SNV	GroupA	19	19749637	19756065	p	19p1	lncRNA	1	SNV
ENSG00000286083	ENSG00000286083	SNV	GroupA	20	39655325	39663552	q	20q2	lncRNA	1	SNV
ENSG00000286085	ENSG00000286085	SNV	GroupA	X	145699056	145820632	q	Xq9	lncRNA	1	SNV
ENSG00000286087	ENSG00000286087	SNV	GroupA	20	12936262	12940902	p	20p2	lncRNA	1	SNV
ENSG00000286101	ENSG00000286101	SNV	GroupA	2	101551592	101567901	q	2q1	lncRNA	1	SNV
ENSG00000286109	ENSG00000286109	SNV	GroupA	1	233724454	233730746	q	1q12	lncRNA	1	SNV
ENSG00000286115	ENSG00000286115	SNV	GroupA	2	170890393	170914873	q	2q8	lncRNA	1	SNV
ENSG00000286124	ENSG00000286124	SNV	GroupA	4	101640946	101649974	q	4q6	lncRNA	1	SNV
ENSG00000286141	ENSG00000286141	SNV	GroupA	4	28580991	28600845	p	4p3	lncRNA	1	SNV
ENSG00000286150	ENSG00000286150	SNV	GroupA	4	100421655	100474461	q	4q6	lncRNA	1	SNV
ENSG00000286160	ENSG00000286160	SNV	GroupA	2	238711224	238722543	q	2q15	lncRNA	1	SNV
ENSG00000286182	ENSG00000286182	SNV	GroupA	5	29239922	29265940	p	5p2	lncRNA	1	SNV
ENSG00000286197	ENSG00000286197	SNV	GroupA	12	103518334	103571337	q	12q7	lncRNA	1	SNV
ENSG00000286213	ENSG00000286213	SNV	GroupA	1	212504178	212534060	q	1q9	lncRNA	1	SNV
ENSG00000286220	ENSG00000286220	SNV	GroupA	12	110050991	110073543	q	12q8	transcribed_unprocessed_pseudogene	1	SNV
ENSG00000286240	ENSG00000286240	SNV	GroupA	20	37338886	37344109	q	20q1	lncRNA	1	SNV
ENSG00000286243	ENSG00000286243	SNV	GroupA	9	102444586	102444819	q	9q6	processed_pseudogene	1	SNV
ENSG00000286249	ENSG00000286249	SNV	GroupA	2	209353977	209387322	q	2q12	lncRNA	1	SNV
ENSG00000286260	ENSG00000286260	SNV	GroupA	2	78880713	78931146	p	2p2	lncRNA	1	SNV
ENSG00000286262	ENSG00000286262	SNV	GroupA	21	45299929	45302964	q	21q4	lncRNA	1	SNV
ENSG00000286263	ENSG00000286263	SNV	GroupA	1	234811052	234932653	q	1q12	lncRNA	1	SNV
ENSG00000286269	ENSG00000286269	SNV	GroupA	4	117648832	117657312	q	4q7	lncRNA	1	SNV
ENSG00000286273	ENSG00000286273	SNV	GroupA	3	151293317	151295494	q	3q7	lncRNA	1	SNV
ENSG00000286275	ENSG00000286275	SNV	GroupA	11	1218530	1220242	p	11p6	lncRNA	1	SNV
ENSG00000286308	ENSG00000286308	SNV	GroupA	8	117265272	117318701	q	8q8	lncRNA	1	SNV
ENSG00000286313	ENSG00000286313	SNV	GroupA	6	135854053	135880942	q	6q8	lncRNA	1	SNV
ENSG00000286320	ENSG00000286320	SNV	GroupA	4	139763053	139770391	q	4q9	lncRNA	1	SNV
ENSG00000286322	ENSG00000286322	SNV	GroupA	9	33401478	33410553	p	9p1	lncRNA	1	SNV
ENSG00000286326	ENSG00000286326	SNV	GroupA	22	26597028	26611453	q	22q2	lncRNA	1	SNV
ENSG00000286348	ENSG00000286348	SNV	GroupA	8	55067585	55081909	q	8q1	lncRNA	1	SNV
ENSG00000286363	ENSG00000286363	SNV	GroupA	3	2135757	2141988	p	3p9	lncRNA	1	SNV
ENSG00000286383	ENSG00000286383	SNV	GroupA	1	203996532	204008930	q	1q9	lncRNA	1	SNV
ENSG00000286405	ENSG00000286405	SNV	GroupA	6	50411844	50415875	p	6p1	lncRNA	1	SNV
ENSG00000286418	ENSG00000286418	SNV	GroupA	11	45397590	45412745	p	11p1	lncRNA	1	SNV
ENSG00000286426	ENSG00000286426	SNV	GroupA	18	27785821	27795637	q	18q1	lncRNA	1	SNV
ENSG00000286428	ENSG00000286428	SNV	GroupA	9	126701173	126704691	q	9q9	lncRNA	1	SNV
ENSG00000286436	ENSG00000286436	SNV	GroupA	7	57140112	57153836	p	7p1	lncRNA	1	SNV
ENSG00000286450	ENSG00000286450	SNV	GroupA	11	46920880	46929320	p	11p1	lncRNA	1	SNV
ENSG00000286457	ENSG00000286457	SNV	GroupA	15	60634503	60640915	q	15q5	lncRNA	1	SNV
ENSG00000286463	ENSG00000286463	SNV	GroupA	11	114159791	114161166	q	11q7	lncRNA	1	SNV
ENSG00000286465	ENSG00000286465	SNV	GroupA	18	27454466	27469673	q	18q1	lncRNA	1	INDEL
ENSG00000286468	ENSG00000286468	SNV	GroupA	5	147093259	147097240	q	5q10	lncRNA	1	SNV
ENSG00000286474	ENSG00000286474	SNV	GroupA	9	11313397	11436244	p	9p4	lncRNA	1	SNV
ENSG00000286476	ENSG00000286476	SNV	GroupA	12	77129178	77163638	q	12q5	lncRNA	1	SNV
ENSG00000286486	ENSG00000286486	SNV	GroupA	1	244087306	244090295	q	1q13	lncRNA	1	SNV
ENSG00000286490	ENSG00000286490	SNV	GroupA	4	82612184	82615575	q	4q4	lncRNA	1	SNV
ENSG00000286502	ENSG00000286502	SNV	GroupA	9	134770651	134775671	q	9q10	lncRNA	1	SNV
ENSG00000286514	ENSG00000286514	SNV	GroupA	10	13391347	13400706	p	10p3	lncRNA	1	SNV
ENSG00000286519	ENSG00000286519	SNV	GroupA	2	45173722	45175935	p	2p5	lncRNA	1	SNV
ENSG00000286547	ENSG00000286547	SNV	GroupA	9	131283421	131288278	q	9q9	lncRNA	1	SNV
ENSG00000286558	ENSG00000286558	SNV	GroupA	4	158262995	158270211	q	4q11	lncRNA	1	SNV
ENSG00000286559	ENSG00000286559	SNV	GroupA	18	39655645	39665494	q	18q3	lncRNA	1	SNV
ENSG00000286566	ENSG00000286566	SNV	GroupA	12	30086342	30130590	p	12p1	lncRNA	1	INDEL
ENSG00000286567	ENSG00000286567	SNV	GroupA	3	83924157	83937031	p	3p1	lncRNA	1	SNV
ENSG00000286573	ENSG00000286573	SNV	GroupA	6	163956299	163960187	q	6q11	lncRNA	1	SNV
ENSG00000286576	ENSG00000286576	SNV	GroupA	12	39447404	39448314	q	12q1	lncRNA	1	SNV
ENSG00000286586	ENSG00000286586	SNV	GroupA	12	121687187	121689380	q	12q9	lncRNA	1	SNV
ENSG00000286596	ENSG00000286596	SNV	GroupA	4	30718805	30721970	p	4p2	lncRNA	1	SNV
ENSG00000286598	ENSG00000286598	SNV	GroupA	15	23403848	23407335	q	15q1	lncRNA	1	SNV
ENSG00000286632	ENSG00000286632	SNV	GroupA	19	58155864	58177576	q	19q4	lncRNA	1	SNV
ENSG00000286633	ENSG00000286633	SNV	GroupA	6	25012985	25015696	p	6p4	lncRNA	1	SNV
ENSG00000286650	ENSG00000286650	SNV	GroupA	X	130165937	130166908	q	Xq7	lncRNA	1	SNV
ENSG00000286661	ENSG00000286661	SNV	GroupA	3	196598549	196609410	q	3q11	lncRNA	1	SNV
ENSG00000286692	ENSG00000286692	SNV	GroupA	1	94417743	94418228	p	1p3	lncRNA	1	SNV
ENSG00000286693	ENSG00000286693	SNV	GroupA	8	35672195	35707734	p	8p1	lncRNA	1	SNV
ENSG00000286694	ENSG00000286694	SNV	GroupA	10	31608500	31620862	p	10p1	lncRNA	1	SNV
ENSG00000286710	ENSG00000286710	SNV	GroupA	7	425373	439389	p	7p6	lncRNA	1	SNV
ENSG00000286716	ENSG00000286716	SNV	GroupA	18	37960220	37992413	q	18q2	lncRNA	1	SNV
ENSG00000286717	ENSG00000286717	SNV	GroupA	21	37593977	37661496	q	21q3	lncRNA	1	SNV
ENSG00000286739	ENSG00000286739	SNV	GroupA	2	74715269	74805979	p	2p2	lncRNA	1	SNV
ENSG00000286740	ENSG00000286740	SNV	GroupA	20	9562941	9571257	p	20p2	lncRNA	1	SNV
ENSG00000286741	ENSG00000286741	SNV	GroupA	5	32653321	32656022	p	5p2	lncRNA	1	SNV
ENSG00000286748	ENSG00000286748	SNV	GroupA	2	238771768	238784764	q	2q15	lncRNA	1	SNV
ENSG00000286749	ENSG00000286749	SNV	GroupA	5	152374998	152726160	q	5q11	lncRNA	1	SNV
ENSG00000286754	ENSG00000286754	SNV	GroupA	1	176829128	176831841	q	1q6	lncRNA	1	SNV
ENSG00000286763	ENSG00000286763	SNV	GroupA	8	80894016	80930081	q	8q4	lncRNA	1	SNV
